"","hhid","hh_size","weight","weight_adj","rpc_tot_cons","pline_int_215","urban","cons_decile","province","closest_market","closest_hospital","closest_bank","closest_capital_city","closest_capital_city_linear","bdi_osm_dst_road_100m_2016","bdi_osm_dst_roadintersec_100m_2016","bdi_osm_dst_waterway_100m_2016","hhweight"
"3070",700403,1,519.751558775143,522.652462914311,21991.25,10381.1357421875,0,9,7,12.2499313697333,29.8446763563306,33.4091561532827,121.33727645985,81.5325680323637,0.705999970436096,3.11100006103516,0.370999991893768,519.751558775143
"3071",700404,7,519.751558775143,522.652462914311,4058.2470703125,10381.1357421875,0,1,7,10.7340567839522,28.3288017705495,33.3410908542366,121.269211160804,81.5629866961397,0.999000072479248,2.41899991035461,0.828999996185303,3638.260911426
"3072",700405,6,519.751558775143,522.652462914311,7081.3818359375,10381.1357421875,0,3,7,10.026352398729,27.6210973853263,32.6333864690134,120.561506775581,81.5875182646366,1.20899999141693,2.13599991798401,0.955000042915344,3118.50935265086
"3073",700406,3,519.751558775143,522.652462914311,10043.869140625,10381.1357421875,0,6,7,13.2974745038059,30.0506689276171,35.9045085740903,123.832628880658,81.9803407424641,1.33700001239777,2.29500007629395,1.14699995517731,1559.25467632543
"3074",700407,3,519.751558775143,522.652462914311,15288.6533203125,10381.1357421875,0,8,7,11.6619134512674,29.2566584378647,34.2689475215518,122.19706782812,81.9816301998419,1.33700001239777,2.29500007629395,1.14699995517731,1559.25467632543
"3075",700408,2,519.751558775143,522.652462914311,15809.6318359375,10381.1357421875,0,8,7,10.9667759945302,26.9805511552983,35.5660830068128,123.612476598566,83.0725831964685,1.21800005435944,2.83100008964539,1.01999998092651,1039.50311755029
"3076",700409,6,519.751558775143,522.652462914311,12653.0224609375,10381.1357421875,0,7,7,12.0928839527366,28.4151078750786,35.4710843257063,124.422731136945,82.2989046002398,1.45200002193451,2.47499990463257,1.11699998378754,3118.50935265086
"3077",700410,3,519.751558775143,522.652462914311,9802.08203125,10381.1357421875,0,5,7,10.4573229001982,26.7795468225402,33.8355232731678,122.787170084406,82.3791510954924,1.37899994850159,2.52300000190735,1.12100005149841,1559.25467632543
"3078",700501,1,530.630079772762,533.591700510192,11470.7041015625,10381.1357421875,0,6,7,5.99011034825199,30.6732360725715,48.7310607176126,127.495051509756,84.7119802278542,3.31800007820129,5.88899993896484,5.67700004577637,530.630079772762
"3079",700502,4,530.630079772762,533.591700510192,3283.80810546875,10381.1357421875,0,1,7,7.70922874282195,31.6175205979079,50.4501791121826,128.439336035093,84.4918817167897,4.06799983978271,6.00699996948242,6.09200000762939,2122.52031909105
"3080",700503,2,530.630079772762,533.591700510192,8660.0693359375,10381.1357421875,0,5,7,6.59056214684127,30.0602240419838,49.3315125162019,127.320669439112,84.0359298179467,3.98900008201599,6.42700004577637,6.53200006484985,1061.26015954552
"3081",700504,4,530.630079772762,533.591700510192,5786.50244140625,10381.1357421875,0,3,7,6.21721032715928,30.1255021822452,48.9581606965199,126.94731761943,84.2678969245948,3.87600016593933,6.30000019073486,6.27699995040894,2122.52031909105
"3082",700505,5,530.630079772762,533.591700510192,7434.04931640625,10381.1357421875,0,4,7,10.7748392552469,30.1362019774995,42.5432201095493,138.770742460004,93.673435150165,0.0930000022053719,0.130999997258186,0.473000019788742,2653.15039886381
"3083",700506,3,530.630079772762,533.591700510192,12808.8330078125,10381.1357421875,0,7,7,8.45593238218594,28.1948538066392,49.8071641687839,128.327999665435,84.2819693714088,4.58099985122681,5.86800003051758,6.41400003433228,1591.89023931829
"3084",700507,2,530.630079772762,533.591700510192,6641.3876953125,10381.1357421875,0,3,7,11.7213951777311,28.4665899067384,50.0789002688831,128.599735765534,84.5163871048438,4.78499984741211,5.52799987792969,6.30999994277954,1061.26015954552
"3085",700508,5,530.630079772762,533.591700510192,4253.833984375,10381.1357421875,0,1,7,13.1370214350976,30.4344770450449,52.0467874071896,130.567622903841,85.2226404158261,4.35599994659424,4.85300016403198,5.59499979019165,2653.15039886381
"3086",700509,3,530.630079772762,533.591700510192,10126.283203125,10381.1357421875,0,6,7,11.1691342967911,32.4023641833514,50.9859491803687,131.899241589062,85.4916790381517,4.06899976730347,4.56199979782104,5.30900001525879,1591.89023931829
"3087",700510,7,530.630079772762,533.591700510192,4935.93359375,10381.1357421875,0,2,7,9.39931689755849,34.082442621878,48.8877155111115,130.904258059063,85.5058333509123,3.85400009155273,4.41599988937378,5.19500017166138,3714.41055840933
"3088",700601,6,265.919402164027,267.40358567709,3623.9150390625,10381.1357421875,0,1,7,6.43187397592199,23.006805204322,44.0154016348993,119.828620641507,80.4280892621908,3.90000009536743,4.17799997329712,4.49300003051758,1595.51641298416
"3089",700602,2,265.919402164027,267.40358567709,10717.55859375,10381.1357421875,0,6,7,6.09331311247562,23.4512180965285,44.4598145271058,120.273033533713,80.148717322003,3.61700010299683,3.76099991798401,4.11100006103516,531.838804328054
"3090",700603,6,265.919402164027,267.40358567709,4703.44775390625,10381.1357421875,0,2,7,6.78900192788461,23.9323831767595,44.4622087403981,120.754198613944,79.7959239548838,3.31100010871887,3.43799996376038,3.80900001525879,1595.51641298416
"3091",700604,6,265.919402164027,267.40358567709,2537.953125,10381.1357421875,0,1,7,5.01811755683073,22.6771109913217,43.6857074218991,119.498926428506,80.0859885447785,3.57900023460388,3.69200015068054,4.07800006866455,1595.51641298416
"3092",700605,8,265.919402164027,267.40358567709,7839.990234375,10381.1357421875,0,4,7,7.83098943206753,25.4281737034865,46.4367701340639,122.249989140671,80.5425108840865,3.47199988365173,4.15999984741211,4.51800012588501,2127.35521731222
"3093",700606,3,265.919402164027,267.40358567709,10611.896484375,10381.1357421875,0,6,7,4.95100626977557,27.0191670764272,47.3912714180318,123.840982513612,80.9053227213695,2.91100001335144,4.48199987411499,4.86899995803833,797.758206492081
"3094",700607,8,265.919402164027,267.40358567709,2935.52392578125,10381.1357421875,0,1,7,6.39099785092155,26.8681652846325,47.8767617152098,123.689980721817,80.8909739686414,3.08699989318848,4.49399995803833,4.86399984359741,2127.35521731222
"3095",700608,9,265.919402164027,267.40358567709,3755.27465820312,10381.1357421875,0,1,7,8.49711169764029,25.0720429260403,46.0806393566176,121.893858363225,81.0837549277258,3.32500004768372,4.76800012588501,5.10500001907349,2393.27461947624
"3096",700609,3,265.919402164027,267.40358567709,7498.7119140625,10381.1357421875,0,4,7,7.9551812957904,24.5301125241904,45.5387089547678,121.351927961375,80.8606768253661,3.40100002288818,4.58500003814697,4.92399978637695,797.758206492081
"3097",700610,4,265.919402164027,267.40358567709,5229.65771484375,10381.1357421875,0,2,7,7.07022087052319,23.6451520989232,44.6537485295005,120.466967536108,80.6146557972629,3.73300004005432,4.36899995803833,4.69099998474121,1063.67760865611
"3098",700701,7,321.520731707414,323.315244500481,6180.5166015625,10381.1357421875,0,3,7,19.0822236451037,41.6619213136727,54.0689394457224,141.590272553965,87.9319616660834,2.27099990844727,2.85500001907349,2.6949999332428,2250.6451219519
"3099",700702,3,321.520731707414,323.315244500481,9871.12890625,10381.1357421875,0,5,7,16.0524499486167,38.8475405581602,51.2545586902099,138.560498857478,87.811545404778,2.41000008583069,2.81800007820129,2.62299990653992,964.562195122242
"3100",700703,3,321.520731707414,323.315244500481,8454.4638671875,10381.1357421875,0,4,7,13.0226762521297,35.8177668616732,48.2247849937229,135.530725160991,87.9098957818274,1.7720000743866,2.74300003051758,2.49399995803833,964.562195122242
"3101",700704,4,321.520731707414,323.315244500481,5163.93505859375,10381.1357421875,0,2,7,11.9814243396742,34.4428153439284,46.8498334759781,134.489473248536,87.7740110701846,1.39100003242493,2.97000002861023,2.70099997520447,1286.08292682966
"3102",700705,4,321.520731707414,323.315244500481,7193.59033203125,10381.1357421875,0,4,7,13.2380691931042,35.6023739206987,48.0093920527484,135.746118101966,88.1842219513456,1.73300004005432,2.45300006866455,2.20199990272522,1286.08292682966
"3103",700706,4,321.520731707414,323.315244500481,5977.5234375,10381.1357421875,0,3,7,16.2678428895912,38.6321476171857,51.0391657492354,138.775891798453,88.6007481420639,1.64999997615814,2.02300000190735,1.78900015354156,1286.08292682966
"3104",700707,3,321.520731707414,323.315244500481,5048.02587890625,10381.1357421875,0,2,7,11.3727263362085,36.2644873253152,48.6715054573649,134.756485054256,87.5068953983519,1.39100003242493,3.24799990653992,2.97699999809265,964.562195122242
"3105",700708,6,321.520731707414,323.315244500481,7126.99365234375,10381.1357421875,0,4,7,7.72938237343487,34.7735782130184,49.6589111896274,131.113141091483,86.9879856871983,1.31200003623962,3.79900002479553,3.52500009536743,1929.12439024448
"3106",700709,3,321.520731707414,323.315244500481,7870.66259765625,10381.1357421875,0,4,7,9.55105435482169,36.5952501944052,50.4931774387518,132.934813072869,87.4478236872804,1.2059999704361,3.42700004577637,3.15100002288818,964.562195122242
"3107",700710,2,321.520731707414,323.315244500481,11940.7646484375,10381.1357421875,0,6,7,10.076327456965,32.7045682638639,45.1115863959136,132.584376365827,87.8377841259734,1.67200005054474,2.81699991226196,2.56200003623962,643.041463414828
"3108",700801,3,213.944246286512,215.138339385658,5422.6591796875,10381.1357421875,0,2,7,8.12782758598725,19.7235774328006,35.0735106130088,136.961834864498,94.2343721609728,1.41299998760223,5.51000022888184,0.944999992847443,641.832738859536
"3109",700802,2,213.944246286512,215.138339385658,12905.2861328125,10381.1357421875,0,7,7,9.9317581138149,20.5746975983848,36.5615968982426,137.062879572759,93.7613071612739,1.50899994373322,6.00799989700317,0.463000029325485,427.888492573024
"3110",700803,5,213.944246286512,215.138339385658,9229.0361328125,10381.1357421875,0,5,7,11.2503084493694,21.8932479339393,37.8801472337971,138.381429908313,93.8927148806759,1.11600005626678,5.85200023651123,0.763999998569489,1069.72123143256
"3111",700804,2,213.944246286512,215.138339385658,16159.23828125,10381.1357421875,0,8,7,11.2242008994013,23.2117982694938,38.6717756474148,139.699980243868,93.8471893561969,1.17999994754791,5.93699979782104,0.674000024795532,427.888492573024
"3112",700805,3,213.944246286512,215.138339385658,4136.24658203125,10381.1357421875,0,1,7,8.73658039963406,19.8649000764772,35.6822634266556,136.353082050851,94.0961793243371,1.62199997901917,5.74300003051758,0.705999970436096,641.832738859536
"3113",700806,1,213.944246286512,215.138339385658,24014.048828125,10381.1357421875,0,9,7,9.90565056384686,22.0032921316521,37.3532253118603,138.412980396014,93.4239111673596,1.08399999141693,5.92199993133545,0.277999997138977,213.944246286512
"3114",700807,5,213.944246286512,215.138339385658,8605.7109375,10381.1357421875,0,5,7,11.2849223499692,21.9278618345392,37.914761134397,135.744052549733,93.2026785179356,1.34899997711182,6.13800001144409,0.277999997138977,1069.72123143256
"3115",700808,8,213.944246286512,215.138339385658,5909.70263671875,10381.1357421875,0,3,7,12.6959084489169,23.3388479334869,39.3257472333447,135.029213537153,93.1274743582853,1.43799996376038,6.21099996566772,0.293000012636185,1711.5539702921
"3116",700809,2,213.944246286512,215.138339385658,7159.11279296875,10381.1357421875,0,4,7,12.2692720474777,24.053686946066,40.0405862459238,133.618227438206,92.7657777493085,1.78199994564056,6.4539999961853,0.39300000667572,427.888492573024
"3117",700810,2,213.944246286512,215.138339385658,9327.8408203125,10381.1357421875,0,5,7,9.20593843622636,19.8488779207963,35.8357772206541,135.00106426558,93.3226631527578,1.62100005149841,6.45300006866455,0.207000002264977,427.888492573024
"3118",700901,3,326.355629928578,328.177127876428,9020.9501953125,10381.1357421875,0,5,7,34.4274852468641,32.8421413571141,38.7140788091981,171.807520653697,109.280444965547,1.24399995803833,3.99899983406067,1.11199998855591,979.066889785734
"3119",700902,3,326.355629928578,328.177127876428,9424.0419921875,10381.1357421875,0,5,7,29.8094148328843,27.7378021310314,33.6097395831154,166.703181427614,108.972788794128,1.95500004291534,2.75600004196167,0.462999999523163,979.066889785734
"3120",700903,2,326.355629928578,328.177127876428,9819.072265625,10381.1357421875,0,5,7,29.3231460207814,37.1154882895403,43.0629786824162,166.707515210637,108.650409985446,0.621999979019165,4.06400012969971,0.796999990940094,652.711259857156
"3121",700904,4,326.355629928578,328.177127876428,7677.32080078125,10381.1357421875,0,4,7,24.2188067946987,32.0111490634576,37.9586394563335,161.603175984555,108.167362653249,0.621999979019165,3.56800007820129,0.277999997138977,1305.42251971431
"3122",700905,3,326.355629928578,328.177127876428,9122.380859375,10381.1357421875,0,5,7,19.114467568616,26.9068098373749,32.8543002302508,156.498836758472,108.126054567106,0.261999994516373,4.06500005722046,0.764999985694885,979.066889785734
"3123",700906,7,326.355629928578,328.177127876428,5701.38134765625,10381.1357421875,0,2,7,13.5751138692693,0.641784996008613,21.3859870479211,152.325702839585,108.442915546818,0,0.0930000022053719,0.370999991893768,2284.48940950005
"3124",700907,3,326.355629928578,328.177127876428,13955.5830078125,10381.1357421875,0,7,7,16.2228777986864,19.1325574646771,25.0800478575529,153.116644393416,107.461600550451,0.293000012636185,3.40300011634827,0.667999982833862,979.066889785734
"3125",700908,3,326.355629928578,328.177127876428,6245.0615234375,10381.1357421875,0,3,7,14.3485606895775,17.2582403555682,23.205730748444,151.242327284307,107.175357281428,0,3.51099991798401,0.828999996185303,979.066889785734
"3126",700909,5,326.355629928578,328.177127876428,8067.4248046875,10381.1357421875,0,4,7,24.7050756068016,22.6334629049487,28.5054003570327,161.598842201531,108.526954333033,1.4650000333786,2.57800006866455,0.293000012636185,1631.77814964289
"3127",700910,4,326.355629928578,328.177127876428,2901.34912109375,10381.1357421875,0,1,7,19.6007363807189,17.529123678866,23.40106113095,156.494502975448,108.913837487989,1.91100001335144,2.49399995803833,0.540000021457672,1305.42251971431
"3128",701001,4,224.822767284132,226.07757698154,14350.4189453125,10381.1357421875,0,7,7,9.90015336003003,15.7752452204481,28.1822633524979,145.317630308712,100.304392640031,0,1.45200002193451,0.130999997258186,899.291069136528
"3129",701002,7,224.822767284132,226.07757698154,3655.35986328125,10381.1357421875,0,1,7,9.89612656511892,18.0681942050342,30.475212337084,144.244465427455,100.222243415255,0,1.57700002193451,0.130999997258186,1573.75937098892
"3130",701003,8,224.822767284132,226.07757698154,7443.505859375,10381.1357421875,0,4,7,4.88265900198534,17.5304533533794,29.9374714854291,142.283105477107,102.100630278237,0.541000008583069,3.03800010681152,1.00300002098083,1798.58213827306
"3131",701004,2,224.822767284132,226.07757698154,23545.708984375,10381.1357421875,0,9,7,7.61921269968664,16.2685623534562,28.675580485506,141.967551562023,99.709426981717,0.39300000667572,1.32799994945526,0.723999977111816,449.645534568264
"3132",701005,4,224.822767284132,226.07757698154,7306.37353515625,10381.1357421875,0,4,7,7.60317758053284,20.3611431896203,32.76816132167,141.951516442869,99.7418041524642,0.0930000022053719,1.65900003910065,0.414000004529953,899.291069136528
"3133",701006,7,224.822767284132,226.07757698154,11146.4716796875,10381.1357421875,0,6,7,6.84955133177335,17.0382237213695,29.4452418534193,141.19789019411,99.6220985480854,0.261999994516373,1.49800002574921,0.621999979019165,1573.75937098892
"3134",701007,3,224.822767284132,226.07757698154,6083.63916015625,10381.1357421875,0,3,7,6.07988996386006,17.8078850892828,30.2149032213326,140.428228826197,99.4691056261631,0.414000004529953,1.44000005722046,0.791999995708466,674.468301852396
"3135",701008,6,224.822767284132,226.07757698154,24548.208984375,10381.1357421875,0,9,7,8.10005448865833,17.8033862939744,30.2104044260241,142.448393350995,99.2721988447043,0.541000008583069,0.931999981403351,1.40199995040894,1348.93660370479
"3136",701009,5,224.822767284132,226.07757698154,11737.7978515625,10381.1357421875,0,6,7,8.69731187003538,16.6511436397586,29.0581617718084,143.045650732372,99.4104060298744,0.654999971389771,0.931999921798706,1.2610000371933,1124.11383642066
"3137",701010,6,224.822767284132,226.07757698154,7865.29833984375,10381.1357421875,0,4,7,6.94781183444262,17.0956748259859,29.9223303036902,141.296150696779,99.4336660170607,0.261999994516373,0.564000010490417,1.30999994277954,1348.93660370479
"3138",701101,4,508.873037777524,511.713225318431,5867.501953125,10381.1357421875,0,3,7,12.4529444812227,26.7749520936111,40.5079881797802,128.520479609703,87.5194682655523,1.52799999713898,1.9630001783371,0.705999970436096,2035.4921511101
"3139",701102,5,508.873037777524,511.713225318431,3839.21655273438,10381.1357421875,0,1,7,11.5071812757107,25.8291888880991,39.5622249742682,129.337542033525,87.984985726562,2.20199990272522,2.54399991035461,0.414000004529953,2544.36518888762
"3140",701103,7,508.873037777524,511.713225318431,10779.1328125,10381.1357421875,0,6,7,10.7947397883088,25.1167474006972,38.8497834868664,128.742346461914,88.3252222127474,2.69799995422363,2.97699999809265,0.277999997138977,3562.11126444267
"3141",701104,7,508.873037777524,511.713225318431,6599.67578125,10381.1357421875,0,3,7,13.279861261959,27.6018688743474,41.3349049605165,129.347396390439,87.6856458476255,2.15700006484985,2.41000008583069,0.621999979019165,3562.11126444267
"3142",701105,9,508.873037777524,511.713225318431,5352.77880859375,10381.1357421875,0,2,7,13.2517865324724,27.5737941448608,41.30683023103,132.29499869383,88.3936830577521,2.42600011825562,3.45900011062622,0.74099999666214,4579.85733999772
"3143",701106,1,508.873037777524,511.713225318431,13359.0205078125,10381.1357421875,0,7,7,15.1237950385333,29.4458026509217,43.1788387370909,131.191330167013,87.8238928504061,2.08400011062622,2.80399990081787,0.667999982833862,508.873037777524
"3144",701107,6,508.873037777524,511.713225318431,5656.42578125,10381.1357421875,0,2,7,15.0957203090468,29.4177279214351,43.1507640076043,133.035263943587,88.0665858964984,2.24399995803833,3.0789999961853,0.912999927997589,3053.23822666514
"3145",701108,1,508.873037777524,511.713225318431,24640.642578125,10381.1357421875,0,9,7,8.52160005373704,28.8323579475645,41.5154898529264,127.348567337978,87.8716676912033,1.6710000038147,3.65000009536743,0.370999991893768,508.873037777524
"3146",701109,3,508.873037777524,511.713225318431,11107.9560546875,10381.1357421875,0,6,7,10.9416308102957,26.9554059710638,38.6343842328103,126.213966910636,87.1606795685454,1.67799997329712,1.8529999256134,0.293000012636185,1526.61911333257
"3147",701110,5,508.873037777524,511.713225318431,12207.494140625,10381.1357421875,0,7,7,9.95024010546269,27.4037178958389,41.1367539820081,128.777207389703,87.9531990466737,1.77999997138977,3.57899975776672,0.414000004529953,2544.36518888762
"3148",701201,5,210.318072620639,211.491926853698,4611.26416015625,10381.1357421875,0,2,7,14.487776434459,9.73148381596323,25.1158609460994,147.492604759738,103.022068315912,0.130999997258186,3.48900008201599,0.748000025749207,1051.59036310319
"3149",701202,6,210.318072620639,211.491926853698,2828.32421875,10381.1357421875,0,1,7,13.4819241679119,10.0879387591892,25.4723158893254,148.498457026285,103.29463751156,0.0930000022053719,3.01799988746643,0.953999996185303,1261.90843572383
"3150",701203,2,210.318072620639,211.491926853698,8577.3505859375,10381.1357421875,0,5,7,13.5751138692693,0.641784996008613,21.3859870479211,152.325702839585,108.442915546818,0,0.0930000022053719,0.370999991893768,420.636145241278
"3151",701204,4,210.318072620639,211.491926853698,6518.11865234375,10381.1357421875,0,3,7,14.266448672266,10.9468941037919,26.3312712339281,146.277194471909,102.133953467787,0,3.47499990463257,0.0930000022053719,841.272290482556
"3152",701205,8,210.318072620639,211.491926853698,11966.228515625,10381.1357421875,0,6,7,12.6336908942181,12.6832234143827,28.2774283077365,144.331037398101,101.855800407708,0,3.60599970817566,0.186000004410744,1682.54458096511
"3153",701206,4,210.318072620639,211.491926853698,3759.28344726562,10381.1357421875,0,1,7,16.7921353365748,12.035842718079,27.4202198482152,149.230068156101,102.310079762666,0.293000012636185,3.8730001449585,0.207000002264977,841.272290482556
"3154",701207,8,210.318072620639,211.491926853698,4264.8994140625,10381.1357421875,0,1,7,16.6438588636705,12.147808080219,29.4411309974546,147.533868715414,102.63479876143,0.669000029563904,4.09700012207031,0.675000011920929,1682.54458096511
"3155",701208,7,210.318072620639,211.491926853698,4785.7421875,10381.1357421875,0,2,7,15.1940008713977,10.4030631906281,25.7874403207643,148.535486675681,102.860566079158,0.656000018119812,4.01200008392334,0.829999983310699,1472.22650834447
"3156",701209,6,210.318072620639,211.491926853698,8576.7861328125,10381.1357421875,0,5,7,12.6550286741461,14.8323770015605,27.7913417226965,147.976265264633,102.551904607461,0.46399998664856,3.01799988746643,0.207000002264977,1261.90843572383
"3157",701210,6,210.318072620639,211.491926853698,4577.0830078125,10381.1357421875,0,2,7,12.0471817612983,10.0778721384611,25.4622492685973,148.521311010373,102.967008969288,0.462999999523163,2.75099992752075,0.541000008583069,1261.90843572383
"3158",701301,6,363.8260911426,365.856724040018,3781.52709960938,10381.1357421875,0,1,7,8.43168010951096,26.643078801471,39.4697342791753,129.861291727904,91.0144165482005,3.24200010299683,5.30700016021729,0.382999986410141,2182.9565468556
"3159",701302,10,363.8260911426,365.856724040018,3184.96142578125,10381.1357421875,0,1,7,8.99509495927448,27.2064936512345,40.0331491289389,129.560907569707,90.901995725281,3.43799996376038,5.51000022888184,0.39300000667572,3638.260911426
"3160",701303,5,363.8260911426,365.856724040018,10583.6435546875,10381.1357421875,0,6,7,10.430929975793,28.6872375539104,41.5138930316147,130.807190744375,90.6867052889091,3.60899996757507,5.68800020217896,0.523999989032745,1819.130455713
"3161",701304,3,363.8260911426,365.856724040018,15391.1455078125,10381.1357421875,0,8,7,10.1265080291928,28.3828156073102,41.2094710850145,130.502768797775,90.4610947306803,3.68900012969971,5.81899976730347,0.78600001335144,1091.4782734278
"3162",701305,4,363.8260911426,365.856724040018,11412.8310546875,10381.1357421875,0,6,7,11.6680786875062,31.6772953228209,44.5039508005252,132.044339456088,90.0271292980218,3.72099995613098,6.24100017547607,0.912999927997589,1455.3043645704
"3163",701306,6,363.8260911426,365.856724040018,4199.5478515625,10381.1357421875,0,1,7,11.1281466294672,29.3395453214272,42.1662007991315,133.42155725582,90.8181973124648,3.63199996948242,5.9210000038147,0.261999994516373,2182.9565468556
"3164",701307,9,363.8260911426,365.856724040018,3169.3916015625,10381.1357421875,0,1,7,11.9259588602483,30.1822664383656,43.00892191607,132.30221962883,90.3642915819691,4.02699995040894,6.31400012969971,0.498999983072281,3274.4348202834
"3165",701308,5,363.8260911426,365.856724040018,12447.0263671875,10381.1357421875,0,7,7,9.26891420043661,29.3988691577391,42.2255246354434,129.645174969019,89.9285272819521,3.76200008392334,6.10699987411499,1.31099998950958,1819.130455713
"3166",701309,7,363.8260911426,365.856724040018,6981.3017578125,10381.1357421875,0,3,7,7.84809553760985,30.8921874032459,43.7188428809502,128.224356306192,89.4178077963394,3.19899988174438,6.13500022888184,1.57700002193451,2546.7826379982
"3167",701310,3,363.8260911426,365.856724040018,9912.58203125,10381.1357421875,0,5,7,10.173049803051,30.3030047603535,43.1296602380578,130.549310571633,89.6303114586295,3.31100010871887,5.9539999961853,1.11300003528595,1091.4782734278
"3168",701401,3,724.026008619327,728.067035548075,12485.123046875,10381.1357421875,0,7,7,13.9916935744199,27.3353974683728,32.3816380203996,151.376062764276,105.856337774691,0.277999997138977,5.00899982452393,0.185000002384186,2172.07802585798
"3169",701402,6,724.026008619327,728.067035548075,4543.9833984375,10381.1357421875,0,2,7,8.67059118305889,23.3406692386253,34.315396445594,146.07103765818,104.86845623126,0.277999997138977,4.26900005340576,0.333999991416931,4344.15605171596
"3170",701403,8,724.026008619327,728.067035548075,4029.18530273438,10381.1357421875,0,1,7,12.0071228147389,18.7628435974233,31.1698617294731,149.40756928986,105.250785173499,0.556999981403351,3.67099976539612,0.130999997258186,5792.20806895462
"3171",701404,5,724.026008619327,728.067035548075,4799.0009765625,10381.1357421875,0,2,7,14.0633099995992,20.8190307822837,33.2260489143334,151.463756474721,103.896863672883,0.0930000022053719,3.03600001335144,0.293000012636185,3620.13004309663
"3172",701405,6,724.026008619327,728.067035548075,2477.15649414062,10381.1357421875,0,1,7,10.7039302451402,17.4596510278247,29.8666691598744,148.104376720262,103.5813910337,0,2.70199990272522,0.333999991416931,4344.15605171596
"3173",701406,3,724.026008619327,728.067035548075,9334.6630859375,10381.1357421875,0,5,7,12.5538867158614,24.1784105367427,35.4879792297032,149.954333190983,103.868150189279,0.370999991893768,3.23600006103516,0.185000002384186,2172.07802585798
"3174",701407,3,724.026008619327,728.067035548075,4405.83251953125,10381.1357421875,0,1,7,8.25242771014564,22.922505765712,33.0706787265009,145.652874185267,104.532817304968,0,3.98900008201599,0.654999971389771,2172.07802585798
"3175",701408,7,724.026008619327,728.067035548075,6088.7734375,10381.1357421875,0,3,7,11.4864916702598,23.8891243735109,29.8366147663867,148.886938145381,105.103402027094,0.621999979019165,3.59800004959106,0.186000004410744,5068.18206033529
"3176",701409,7,724.026008619327,728.067035548075,5311.25537109375,10381.1357421875,0,2,7,15.657581666778,30.1487713481473,35.1950119001742,153.058028141899,105.682891546149,0,4.73899984359741,0.463999956846237,5068.18206033529
"3177",701410,5,724.026008619327,728.067035548075,5676.841796875,10381.1357421875,0,2,7,12.8442077870035,27.5142858425699,35.7685276011985,150.244654262125,105.517362001891,0.186000004410744,4.78299999237061,0.277999997138977,3620.13004309663
"3178",701501,6,209.109348065348,210.276456009711,10485.6337890625,10381.1357421875,0,6,7,12.2675740094594,16.9446740916509,45.010971888341,118.198696790621,77.9082777079129,2.45199990272522,3.60599994659424,2.75399994850159,1254.65608839209
"3179",701502,1,209.109348065348,210.276456009711,12237.9521484375,10381.1357421875,0,7,7,9.0170122528653,18.8743336906236,46.6005399118427,120.128356389593,77.5862744725362,2.07100009918213,3.28800010681152,2.375,209.109348065348
"3180",701503,4,209.109348065348,210.276456009711,3760.2958984375,10381.1357421875,0,1,7,14.4445955958609,19.1216956780524,47.1879934747425,120.375718377022,78.8147955391063,3.05599999427795,3.60900020599365,3.24300003051758,836.437392261392
"3181",701504,8,209.109348065348,210.276456009711,2477.71459960938,10381.1357421875,0,1,7,17.807449562955,22.4845496451465,50.5508474418366,123.738572344116,78.8566420013493,3.05599999427795,3.48099994659424,3.24699997901917,1672.87478452278
"3182",701505,5,209.109348065348,210.276456009711,11489.802734375,10381.1357421875,0,6,7,15.9611661034517,20.6382661856432,48.7045639823333,121.892288884613,79.2968751572313,3.51999974250793,3.90499973297119,3.7090003490448,1045.54674032674
"3183",701506,6,209.109348065348,210.276456009711,3462.32275390625,10381.1357421875,0,1,7,18.2777052617506,22.9548053439421,51.0211031406322,124.208828042912,79.6983659956256,3.89000010490417,4.25,4.07999992370605,1254.65608839209
"3184",701507,2,209.109348065348,210.276456009711,33711.04296875,10381.1357421875,0,10,7,16.0487449693301,20.7258450515216,48.7921428482117,121.979867750491,79.3997494840147,3.70499992370605,4.22599983215332,3.89400005340576,418.218696130696
"3185",701508,4,209.109348065348,210.276456009711,5338.7392578125,10381.1357421875,0,2,7,14.6113184082971,19.2884184904886,47.3547162871787,120.542441189458,79.0824246769634,3.42700004577637,3.97900009155273,3.61700010299683,836.437392261392
"3186",701509,5,209.109348065348,210.276456009711,5350.24609375,10381.1357421875,0,2,7,6.42690157508189,21.464444368407,44.0104292340592,119.823648240667,77.8114111722243,2.13000011444092,3.01799988746643,2.34500002861023,1045.54674032674
"3187",701510,6,209.109348065348,210.276456009711,5372.2412109375,10381.1357421875,0,2,7,17.807449562955,22.4845496451465,50.5508474418366,123.738572344116,78.9046490412111,2.96399998664856,3.28600001335144,3.18300008773804,1254.65608839209
"3188",701601,5,313.059659820377,314.806948592574,12564.794921875,10381.1357421875,0,7,7,8.89307419723595,20.9347714656721,42.3294867660836,98.9580494020522,65.8386439152858,0,0.130999997258186,0.791000008583069,1565.29829910189
"3189",701602,5,313.059659820377,314.806948592574,10642.234375,10381.1357421875,0,6,7,10.5300963031095,22.5717935715456,43.9665088719571,100.595071507926,65.9141048345655,0.381999999284744,0.593999981880188,0.463000029325485,1565.29829910189
"3190",701603,8,313.059659820377,314.806948592574,2531.72314453125,10381.1357421875,0,1,7,10.1739253509192,22.2156226193553,43.6103379197669,100.238900555735,65.9224609130836,0.592999994754791,0.874999940395355,0.207000002264977,2504.47727856302
